vmf/direction_dim_14_hist,vmf/direction_dim_0_hist,vmf/mean_direction,vmf/direction_dim_6_hist,losses/int_value_loss,vmf/direction_dim_13_hist,charts/max_traj_len,returns/int_advantages,vmf/direction_dim_12_hist,charts/episode_return,vmf/direction_dim_11_hist,vmf/direction_dim_1_hist,charts/game_score,rewards/raw_game_rewards_min,_timestamp,rewards/rewards_mean,charts/SPS,charts/learning_rate,rewards/num_envs_with_pos_rews,charts/vmf_kappa,charts/traj_len,rewards/intrinsic_rewards_mean,rewards/raw_game_rewards_mean,charts/min_traj_len,charts/iterations,vmf/direction_dim_5_hist,returns/values_int,returns/advantages,charts/time_per_it,rewards/raw_game_rewards_max,returns/ext_advantages,losses/entropy,losses/ext_value_loss,_step,charts/returns_hist,vmf/direction_dim_3_hist,rewards/rewards_max,losses/approx_kl,vmf/direction_dim_15_hist,charts/min_game_score,losses/policy_loss,rewards/rewards_min,charts/success_rate,rewards/rewards_for_plot,vmf/direction_dim_9_hist,vmf/direction_dim_10_hist,losses/old_approx_kl,rewards/intrinsic_rewards_max,rewards/intrinsic_rewards_min,charts/e1_mu_angle,vmf/direction_dim_2_hist,losses/all_loss,_runtime,charts/max_game_score,losses/clipfrac,vmf/direction_dim_4_hist,vmf/direction_dim_7_hist,vmf/direction_dim_8_hist,returns/values_ext,returns/ret_ext,returns/ret_int
,,,,,,,,,1000.0,,,,,1733565045.9392624,,,,,22.630473375320435,,,,,,,,,,,,,,35837952.0,,,,,,,,,1.0,,,,,,,,,,40369.85764648,,,,,,,,
,,,,,,,,,1540.0,,,,,1733565330.4586575,,,,,22.630473375320435,,,,,,,,,,,,,,36098176.0,,,,,,,,,1.0,,,,,,,,,,40653.562787453,,,,,,,,
,,,,,,,,,2520.0,,,,,1733565356.1397555,,,,,22.630473375320435,,,,,,,,,,,,,,36124800.0,,,,,,,,,1.0,,,,,,,,,,40679.282356846,,,,,,,,
,,,,,,,,,1540.0,,,,,1733565371.9266937,,,,,22.630473375320435,,,,,,,,,,,,,,36139136.0,,,,,,,,,1.0,,,,,,,,,,40694.875775167,,,,,,,,
,,,,,,,,,1950.0,,,,,1733565393.027889,,,,,22.601686120033264,,,,,,,,,,,,,,36158464.0,,,,,,,,,1.0,,,,,,,,,,40714.972284572,,,,,,,,
,,,,0.006299225613474846,,1393.0,0.004241945222020149,,3070.0,,,2227.96875,0.0,1733565698.532333,0.005696493200957775,888.0,0.0003,123.0,22.466521561145782,994.5390625,0.005127841606736183,0.11273193359375,0.0,2224.0,,0.4319125711917877,-0.002029001247137785,19.493671894073486,1.0,-0.00207142042927444,2.2618021965026855,0.0046180072240531445,36438016.0,,,0.05053132027387619,0.005683259107172489,,0.0,-0.016456222161650658,0.0,1.0,0.11273193359375,,,0.006139460019767284,0.04641968384385109,-0.04323912784457207,91.00255281435493,,-0.03361562639474869,41020.265779574,3560.0,0.13885498046875,,,,0.9964249134063721,0.9943535327911377,0.4361545145511627
,,,,,,,,,2050.0,,,,,1733565721.5644763,,,,,22.466521561145782,,,,,,,,,,,,,,36459264.0,,,,,,,,,1.0,,,,,,,,,,41043.545957231,,,,,,,,
,,,,,,,,,2030.0,,,,,1733565722.1516645,,,,,22.466521561145782,,,,,,,,,,,,,,36459904.0,,,,,,,,,1.0,,,,,,,,,,41043.994377373,,,,,,,,
,,,,,,,,,1550.0,,,,,1733565751.5491993,,,,,22.466521561145782,,,,,,,,,,,,,,36487296.0,,,,,,,,,1.0,,,,,,,,,,41073.502187853,,,,,,,,
,,,,,,,,,1930.0,,,,,1733565771.0917053,,,,,22.466521561145782,,,,,,,,,,,,,,36506240.0,,,,,,,,,1.0,,,,,,,,,,41092.933550229,,,,,,,,
,,,,,,,,,2070.0,,,,,1733565882.438739,,,,,22.466521561145782,,,,,,,,,,,,,,36609024.0,,,,,,,,,1.0,,,,,,,,,,41204.690181467,,,,,,,,
,,,,,,,,,2030.0,,,,,1733565968.32016,,,,,22.466521561145782,,,,,,,,,,,,,,36688512.0,,,,,,,,,1.0,,,,,,,,,,41291.44596299,,,,,,,,
,,,,,,,,,2550.0,,,,,1733566047.0816836,,,,,22.466521561145782,,,,,,,,,,,,,,36761856.0,,,,,,,,,1.0,,,,,,,,,,41368.888798642,,,,,,,,
,,,,,,,,,2530.0,,,,,1733566184.4079976,,,,,22.466521561145782,,,,,,,,,,,,,,36886144.0,,,,,,,,,1.0,,,,,,,,,,41506.573877379,,,,,,,,
,,,,,,,,,2020.0,,,,,1733566362.587248,,,,,22.466521561145782,,,,,,,,,,,,,,37048064.0,,,,,,,,,1.0,,,,,,,,,,41685.398876985,,,,,,,,
,,,,,,,,,2000.0,,,,,1733566512.846272,,,,,22.466521561145782,,,,,,,,,,,,,,37185792.0,,,,,,,,,1.0,,,,,,,,,,41835.209152855,,,,,,,,
,,,,,,,,,2000.0,,,,,1733566551.9046786,,,,,22.466521561145782,,,,,,,,,,,,,,37222912.0,,,,,,,,,1.0,,,,,,,,,,41875.167159255,,,,,,,,
,,,,,,,,,3560.0,,,,,1733566586.7417011,,,,,22.466521561145782,,,,,,,,,,,,,,37254400.0,,,,,,,,,1.0,,,,,,,,,,41908.479374022,,,,,,,,
,,,,,,,,,1420.0,,,,,1733566617.6143003,,,,,22.416292279958725,,,,,,,,,,,,,,37282304.0,,,,,,,,,1.0,,,,,,,,,,41939.883419044,,,,,,,,
,,,,,,,,,1530.0,,,,,1733566652.457379,,,,,22.416292279958725,,,,,,,,,,,,,,37316480.0,,,,,,,,,1.0,,,,,,,,,,41978.103879649,,,,,,,,
,,,,,,,,,1550.0,,,,,1733566838.3033433,,,,,22.416292279958725,,,,,,,,,,,,,,37486720.0,,,,,,,,,1.0,,,,,,,,,,42160.981244819,,,,,,,,
,,,,,,,,,1930.0,,,,,1733566863.3087142,,,,,22.416292279958725,,,,,,,,,,,,,,37509376.0,,,,,,,,,1.0,,,,,,,,,,42185.520104697,,,,,,,,
,,,,,,,,,2050.0,,,,,1733566986.2005389,,,,,22.416292279958725,,,,,,,,,,,,,,37623296.0,,,,,,,,,1.0,,,,,,,,,,42309.526574267,,,,,,,,
,,,,,,,,,1440.0,,,,,1733567062.2895885,,,,,22.416292279958725,,,,,,,,,,,,,,37692800.0,,,,,,,,,1.0,,,,,,,,,,42384.566709699,,,,,,,,
,,,,,,,,,2010.0,,,,,1733567079.6399672,,,,,22.416292279958725,,,,,,,,,,,,,,37709696.0,,,,,,,,,1.0,,,,,,,,,,42402.013078767,,,,,,,,
,,,,,,,,,1550.0,,,,,1733567155.0971613,,,,,22.416292279958725,,,,,,,,,,,,,,37780864.0,,,,,,,,,1.0,,,,,,,,,,42478.962254943,,,,,,,,
,,,,,,,,,2050.0,,,,,1733567242.2405705,,,,,22.416292279958725,,,,,,,,,,,,,,37861376.0,,,,,,,,,1.0,,,,,,,,,,42564.180497676,,,,,,,,
,,,,,,,,,2050.0,,,,,1733567257.1781461,,,,,22.416292279958725,,,,,,,,,,,,,,37873408.0,,,,,,,,,1.0,,,,,,,,,,42581.031573995,,,,,,,,
,,,,,,,,,3030.0,,,,,1733567335.227256,,,,,22.416292279958725,,,,,,,,,,,,,,37946240.0,,,,,,,,,1.0,,,,,,,,,,42656.960992033,,,,,,,,
,,,,,,,,,1560.0,,,,,1733567433.9687335,,,,,22.416292279958725,,,,,,,,,,,,,,38036992.0,,,,,,,,,1.0,,,,,,,,,,42756.136728424,,,,,,,,
,,,,,,,,,2040.0,,,,,1733567468.6042032,,,,,22.416292279958725,,,,,,,,,,,,,,38068096.0,,,,,,,,,1.0,,,,,,,,,,42792.237324805,,,,,,,,
,,,,,,,,,2520.0,,,,,1733567576.3099334,,,,,22.416292279958725,,,,,,,,,,,,,,38165888.0,,,,,,,,,1.0,,,,,,,,,,42899.592386898,,,,,,,,
,,,,,,,,,2990.0,,,,,1733567794.9517028,,,,,22.468011528253555,,,,,,,,,,,,,,38360576.0,,,,,,,,,1.0,,,,,,,,,,43116.686916467,,,,,,,,
,,,,,,,,,3050.0,,,,,1733567829.8993104,,,,,22.468011528253555,,,,,,,,,,,,,,38392576.0,,,,,,,,,1.0,,,,,,,,,,43152.871369972,,,,,,,,
,,,,,,,,,2550.0,,,,,1733567883.6782873,,,,,22.468011528253555,,,,,,,,,,,,,,38440064.0,,,,,,,,,1.0,,,,,,,,,,43205.54563005,,,,,,,,
,,,,,,,,,3060.0,,,,,1733568016.6961327,,,,,22.468011528253555,,,,,,,,,,,,,,38561792.0,,,,,,,,,1.0,,,,,,,,,,43338.463087954,,,,,,,,
,,,,,,,,,1060.0,,,,,1733568308.5543475,,,,,22.468011528253555,,,,,,,,,,,,,,38827520.0,,,,,,,,,1.0,,,,,,,,,,43630.290622149,,,,,,,,
,,,,,,,,,1010.0,,,,,1733568351.0498474,,,,,22.468011528253555,,,,,,,,,,,,,,38865664.0,,,,,,,,,1.0,,,,,,,,,,43673.20886524,,,,,,,,
,,,,,,,,,2010.0,,,,,1733568411.1314435,,,,,22.468011528253555,,,,,,,,,,,,,,38920704.0,,,,,,,,,1.0,,,,,,,,,,43733.083283389,,,,,,,,
,,,,,,,,,2480.0,,,,,1733568453.1643245,,,,,22.468011528253555,,,,,,,,,,,,,,38959104.0,,,,,,,,,1.0,,,,,,,,,,43778.820986186,,,,,,,,
,,,,,,,,,3050.0,,,,,1733568543.8175387,,,,,22.468011528253555,,,,,,,,,,,,,,39042816.0,,,,,,,,,1.0,,,,,,,,,,43867.44310927,,,,,,,,
,,,,,,,,,1550.0,,,,,1733568740.6498222,,,,,22.486419081687927,,,,,,,,,,,,,,39220736.0,,,,,,,,,1.0,,,,,,,,,,44063.04271811,,,,,,,,
,,,,,,,,,1080.0,,,,,1733568770.5738018,,,,,22.486419081687927,,,,,,,,,,,,,,39247104.0,,,,,,,,,1.0,,,,,,,,,,44092.848262743,,,,,,,,
,,,,,,,,,2050.0,,,,,1733568772.668143,,,,,22.486419081687927,,,,,,,,,,,,,,39249536.0,,,,,,,,,1.0,,,,,,,,,,44095.049213211,,,,,,,,
,,,,,,,,,2540.0,,,,,1733568790.6640954,,,,,22.486419081687927,,,,,,,,,,,,,,39266432.0,,,,,,,,,1.0,,,,,,,,,,44112.42983686,,,,,,,,
,,,,,,,,,3560.0,,,,,1733568822.350018,,,,,22.486419081687927,,,,,,,,,,,,,,39294208.0,,,,,,,,,1.0,,,,,,,,,,44144.300722902,,,,,,,,
,,,,,,,,,2060.0,,,,,1733568832.3490124,,,,,22.486419081687927,,,,,,,,,,,,,,39303552.0,,,,,,,,,1.0,,,,,,,,,,44157.163968726,,,,,,,,
"{'values': [2, 0, 0, 0, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 2, 2, 2, 4, 2, 2, 6, 2, 0, 0, 4, 0, 0, 0, 4, 6, 2, 0, 2, 4, 6, 2, 2, 2, 2, 0, 6, 2, 0, 0, 2, 2, 2, 0, 0, 4, 2, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 4], 'packedBins': {'min': -0.4219874441623688, 'size': 0.0116151156835258, 'count': 64}, '_type': 'histogram'}","{'_type': 'histogram', 'values': [2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 2, 8, 0, 0, 0, 0, 6, 4, 0, 0, 4, 6, 4, 2, 6, 8, 0, 0, 4, 4, 2, 0, 6, 0, 4, 0, 0, 4, 2, 0, 0, 2, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2], 'packedBins': {'min': -0.37292981147766113, 'size': 0.012684842105954885, 'count': 64}}","{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1], 'packedBins': {'count': 64, 'min': -0.5369426608085632, 'size': 0.012937985826283693}}","{'values': [2, 0, 2, 0, 0, 0, 0, 2, 0, 4, 0, 2, 2, 0, 4, 4, 4, 0, 0, 0, 0, 2, 0, 4, 2, 4, 2, 2, 0, 4, 2, 0, 0, 2, 4, 6, 0, 0, 6, 2, 6, 0, 0, 2, 6, 4, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 4], 'packedBins': {'min': -0.84734046459198, 'size': 0.012408773472998291, 'count': 64}, '_type': 'histogram'}",0.006683813873678446,"{'packedBins': {'size': 0.013898957055062056, 'count': 64, 'min': -0.35913243889808655}, '_type': 'histogram', 'values': [2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 6, 4, 0, 2, 0, 0, 4, 4, 4, 0, 0, 0, 4, 4, 6, 2, 6, 6, 2, 0, 4, 2, 0, 4, 0, 4, 0, 2, 2, 0, 0, 0, 4, 0, 2, 0, 0, 0, 4, 0, 2, 0, 0, 0, 2, 0, 0, 2]}",1455.0,0.0011656682472676039,"{'values': [4, 2, 0, 2, 0, 0, 0, 4, 2, 6, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 4, 4, 6, 4, 0, 0, 0, 4, 0, 2, 2, 6, 0, 2, 2, 4, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 2], 'packedBins': {'count': 64, 'min': -0.04430403932929039, 'size': 0.008669845235999674}, '_type': 'histogram'}",,"{'packedBins': {'min': -0.6239193081855774, 'size': 0.013154943007975817, 'count': 64}, '_type': 'histogram', 'values': [2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 4, 2, 0, 0, 0, 4, 0, 4, 2, 0, 2, 6, 6, 2, 2, 0, 6, 2, 0, 0, 2, 4, 2, 2, 2, 6, 0, 4, 4, 4, 2, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2]}","{'_type': 'histogram', 'values': [2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 6, 0, 0, 6, 0, 2, 2, 6, 4, 2, 2, 2, 6, 6, 2, 2, 0, 6, 0, 2, 0, 2, 2, 0, 2, 2, 2, 0, 2, 4, 2, 0, 2, 2, 6, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2], 'packedBins': {'min': -0.3138488233089447, 'size': 0.014271370600908995, 'count': 64}}",2067.109375,0.0,1733568852.8848293,0.00480745080858469,890.0,0.0003,113.0,,1007.5703125,-0.0008193498943001032,0.09405517578125,0.0,2400.0,"{'_type': 'histogram', 'values': [2, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 2, 4, 2, 0, 2, 2, 4, 0, 6, 2, 4, 6, 2, 4, 0, 4, 0, 4, 0, 4, 0, 4, 0, 0, 4, 2, 2, 0, 0, 2, 2, 4, 2, 2, 2, 2, 0, 2, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2], 'packedBins': {'count': 64, 'min': -0.18875938653945923, 'size': 0.01132982037961483}}",0.004428733140230179,0.0038183860015124083,17.262099742889404,1.0,0.0038067293353378773,2.3213021755218506,0.009208111092448235,39321600.0,"{'packedBins': {'min': 920, 'size': 41.25, 'count': 64}, '_type': 'histogram', 'values': [1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 18, 15, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 14, 30, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 4, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]}","{'_type': 'histogram', 'values': [4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 0, 0, 4, 0, 4, 2, 4, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 2, 0, 0, 2, 0, 2, 4, 6, 0, 2, 2, 10, 2, 0, 2, 4, 0, 0, 0, 2, 2, 0, 0, 2, 4, 2, 4, 2, 0, 0, 2, 0, 0, 2], 'packedBins': {'min': -0.0987052172422409, 'size': 0.008313263533636928, 'count': 64}}",0.05111309140920639,0.005829142406582832,"{'values': [2, 2, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 2, 4, 2, 4, 0, 2, 2, 0, 4, 0, 2, 8, 2, 0, 4, 4, 2, 2, 4, 4, 4, 2, 0, 0, 0, 4, 6, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 4, 0, 0, 0, 0, 2, 0, 0, 2], 'packedBins': {'min': -0.5259318351745605, 'size': 0.01277024345472455, 'count': 64}, '_type': 'histogram'}",0.0,-0.011153800413012505,0.0,,0.09405517578125,"{'_type': 'histogram', 'values': [2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 0, 2, 4, 0, 2, 4, 2, 4, 4, 2, 2, 4, 2, 4, 2, 4, 2, 2, 0, 4, 12, 2, 2, 2, 0, 2, 0, 4, 0, 2, 2, 0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2], 'packedBins': {'size': 0.01269064238294959, 'count': 64, 'min': -0.5706649422645569}}","{'_type': 'histogram', 'values': [2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 4, 4, 2, 0, 0, 0, 2, 6, 0, 4, 0, 2, 10, 0, 2, 0, 0, 2, 0, 2, 2, 4, 2, 6, 4, 2, 2, 6, 2, 2, 0, 2, 2, 0, 2, 0, 4, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], 'packedBins': {'min': -0.5937652587890625, 'size': 0.012991538969799876, 'count': 64}}",0.006341846659779549,0.04062171280384064,-0.042087946087121964,91.05281786012891,"{'_type': 'histogram', 'values': [2, 0, 0, 0, 2, 0, 0, 0, 4, 0, 4, 0, 0, 2, 2, 6, 4, 0, 0, 2, 2, 2, 4, 0, 4, 2, 6, 4, 0, 4, 0, 0, 0, 2, 4, 2, 0, 0, 4, 2, 6, 0, 4, 0, 2, 2, 2, 0, 4, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2], 'packedBins': {'count': 64, 'min': -0.3356025218963623, 'size': 0.010139931458979845}}",-0.02642086148262024,44175.231657613,3560.0,0.1549224853515625,"{'packedBins': {'min': -0.5393063426017761, 'size': 0.014457197394222021, 'count': 64}, '_type': 'histogram', 'values': [2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 4, 0, 2, 4, 2, 2, 2, 2, 6, 6, 2, 2, 4, 0, 2, 6, 2, 2, 2, 4, 4, 2, 4, 0, 6, 0, 0, 2, 2, 4, 2, 0, 0, 4, 0, 0, 0, 2, 0, 0, 2, 2]}","{'values': [4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 4, 4, 4, 0, 0, 0, 0, 4, 4, 0, 2, 0, 2, 2, 8, 4, 2, 6, 0, 0, 0, 10, 4, 0, 0, 0, 4, 4, 4, 2, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2], 'packedBins': {'count': 64, 'min': -0.19773957133293152, 'size': 0.011634016875177622}, '_type': 'histogram'}","{'packedBins': {'count': 64, 'min': -0.4239986538887024, 'size': 0.013316083699464798}, '_type': 'histogram', 'values': [2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 0, 8, 0, 4, 2, 2, 0, 6, 0, 0, 0, 6, 0, 8, 0, 0, 2, 4, 4, 0, 0, 4, 4, 6, 2, 4, 0, 0, 2, 0, 2, 0, 0, 0, 2, 2, 2]}",0.8705510497093201,0.8743577599525452,0.005594410002231598
,,,,,,,,,1550.0,,,,,1733568885.2857234,,,,,22.520495653152466,,,,,,,,,,,,,,39352832.0,,,,,,,,,1.0,,,,,,,,,,44210.053579717,,,,,,,,
,,,,,,,,,2030.0,,,,,1733568895.7183142,,,,,22.520495653152466,,,,,,,,,,,,,,39361408.0,,,,,,,,,1.0,,,,,,,,,,44218.739201981,,,,,,,,
,,,,,,,,,2570.0,,,,,1733568901.404711,,,,,22.520495653152466,,,,,,,,,,,,,,39368064.0,,,,,,,,,1.0,,,,,,,,,,44224.568995847,,,,,,,,
,,,,,,,,,3020.0,,,,,1733569050.890544,,,,,22.47801974415779,,,,,,,,,,,,,,39502336.0,,,,,,,,,1.0,,,,,,,,,,44375.610156784,,,,,,,,
,,,,,,,,,2510.0,,,,,1733569083.296013,,,,,22.47801974415779,,,,,,,,,,,,,,39533440.0,,,,,,,,,1.0,,,,,,,,,,44405.348106002,,,,,,,,
,,,,,,,,,1540.0,,,,,1733569123.5764859,,,,,22.47801974415779,,,,,,,,,,,,,,39569408.0,,,,,,,,,1.0,,,,,,,,,,44446.045573989,,,,,,,,
,,,,,,,,,2060.0,,,,,1733569124.427936,,,,,22.47801974415779,,,,,,,,,,,,,,39570432.0,,,,,,,,,1.0,,,,,,,,,,44446.492362895,,,,,,,,
,,,,,,,,,2050.0,,,,,1733569263.9796674,,,,,22.47801974415779,,,,,,,,,,,,,,39696768.0,,,,,,,,,1.0,,,,,,,,,,44586.359720918,,,,,,,,
,,,,0.006954679265618324,,1375.0,0.00646760780364275,,,,,2008.828125,0.0,1733569321.400539,0.005472568795084953,890.0,0.0003,117.0,,1000.09375,0.003822870086878538,0.10687255859375,0.0,2426.0,,0.25152429938316345,0.00397115433588624,17.67408275604248,1.0,0.003906478174030781,2.2513251304626465,0.0075517743825912476,39747584.0,,,0.051206495612859726,0.006477300077676773,,0.0,-0.015260303393006325,0.0,,0.10687255859375,,,0.0032553737983107567,0.045668065547943115,-0.041793808341026306,91.20349717910632,,-0.030520327389240265,44643.971486542,3980.0,0.1555633544921875,,,,0.9034456610679626,0.9073521494865417,0.2579919099807739
,,,,,,,,,1530.0,,,,,1733569339.0014713,,,,,22.47801974415779,,,,,,,,,,,,,,39764096.0,,,,,,,,,1.0,,,,,,,,,,44660.742584202,,,,,,,,
,,,,,,,,,1990.0,,,,,1733569364.1137474,,,,,22.47801974415779,,,,,,,,,,,,,,39787904.0,,,,,,,,,1.0,,,,,,,,,,44686.280329668,,,,,,,,
,,,,,,,,,2510.0,,,,,1733569551.9237611,,,,,22.47801974415779,,,,,,,,,,,,,,39958528.0,,,,,,,,,1.0,,,,,,,,,,44876.026953602,,,,,,,,
,,,,,,,,,2050.0,,,,,1733569577.802688,,,,,22.47801974415779,,,,,,,,,,,,,,39981056.0,,,,,,,,,1.0,,,,,,,,,,44899.756953075,,,,,,,,
