"Step","Score","StarGunner-v5__ppo_rle_SwitchStep500 - charts/game_score__MIN","StarGunner-v5__ppo_rle_SwitchStep500 - charts/game_score__MAX"
"39534592","40616.40625","40616.40625","40616.40625"
"39550976","40282.8125","40282.8125","40282.8125"
"39567360","40156.25","40156.25","40156.25"
"39583744","40236.71875","40236.71875","40236.71875"
"39600128","39422.65625","39422.65625","39422.65625"
"39616512","39475.78125","39475.78125","39475.78125"
"39632896","38817.96875","38817.96875","38817.96875"
"39649280","38862.5","38862.5","38862.5"
"39665664","38937.5","38937.5","38937.5"
"39682048","38946.09375","38946.09375","38946.09375"
"39698432","39119.53125","39119.53125","39119.53125"
"39714816","39070.3125","39070.3125","39070.3125"
"39731200","39417.1875","39417.1875","39417.1875"
"39747584","39642.96875","39642.96875","39642.96875"
"39763968","39679.6875","39679.6875","39679.6875"
"39780352","39814.0625","39814.0625","39814.0625"
"39796736","40642.1875","40642.1875","40642.1875"
"39813120","40513.28125","40513.28125","40513.28125"
"39829504","40751.5625","40751.5625","40751.5625"
"39845888","41089.0625","41089.0625","41089.0625"
"39862272","41281.25","41281.25","41281.25"
"39878656","41468.75","41468.75","41468.75"
"39895040","41771.09375","41771.09375","41771.09375"
"39911424","41720.3125","41720.3125","41720.3125"
"39927808","42053.90625","42053.90625","42053.90625"
"39944192","41775.78125","41775.78125","41775.78125"
"39960576","41900.78125","41900.78125","41900.78125"
"39976960","42050","42050","42050"
"39993344","42481.25","42481.25","42481.25"
