"Step","TrajLen","StarGunner-v5__ppo_noisy_net - charts/traj_len__MIN","StarGunner-v5__ppo_noisy_net - charts/traj_len__MAX"
"37388288","2276.359375","2276.359375","2276.359375"
"37404672","2286.2734375","2286.2734375","2286.2734375"
"37421056","2289.0703125","2289.0703125","2289.0703125"
"37437440","2275.5078125","2275.5078125","2275.5078125"
"37453824","2298.671875","2298.671875","2298.671875"
"37470208","2296.46875","2296.46875","2296.46875"
"37486592","2330.265625","2330.265625","2330.265625"
"37502976","2286.84375","2286.84375","2286.84375"
"37519360","2232.953125","2232.953125","2232.953125"
"37535744","2220.25","2220.25","2220.25"
"37552128","2227.0625","2227.0625","2227.0625"
"37568512","2236.4140625","2236.4140625","2236.4140625"
"37584896","2243.09375","2243.09375","2243.09375"
"37601280","2272.3984375","2272.3984375","2272.3984375"
"37617664","2286.484375","2286.484375","2286.484375"
"37634048","2293.9453125","2293.9453125","2293.9453125"
"37650432","2246.90625","2246.90625","2246.90625"
"37666816","2225.1953125","2225.1953125","2225.1953125"
"37683200","2242.03125","2242.03125","2242.03125"
"37699584","2244.8828125","2244.8828125","2244.8828125"
"37715968","2221.6015625","2221.6015625","2221.6015625"
"37732352","2173.59375","2173.59375","2173.59375"
"37748736","2167.6484375","2167.6484375","2167.6484375"
"37765120","2188.1015625","2188.1015625","2188.1015625"
"37781504","2151.4609375","2151.4609375","2151.4609375"
"37797888","2160.734375","2160.734375","2160.734375"
"37814272","2123.8828125","2123.8828125","2123.8828125"
"37830656","2097.96875","2097.96875","2097.96875"
"37847040","2099.65625","2099.65625","2099.65625"
"37863424","2067.53125","2067.53125","2067.53125"
"37879808","2066.8984375","2066.8984375","2066.8984375"
"37896192","2029.375","2029.375","2029.375"
"37912576","2023.0546875","2023.0546875","2023.0546875"
"37928960","2037.5234375","2037.5234375","2037.5234375"
"37945344","2089.6015625","2089.6015625","2089.6015625"
"37961728","2069.2109375","2069.2109375","2069.2109375"
"37978112","2072.09375","2072.09375","2072.09375"
"37994496","2113.0078125","2113.0078125","2113.0078125"
"38010880","2121.890625","2121.890625","2121.890625"
"38027264","2174.9765625","2174.9765625","2174.9765625"
"38043648","2190.328125","2190.328125","2190.328125"
"38060032","2198.6171875","2198.6171875","2198.6171875"
"38076416","2200.8046875","2200.8046875","2200.8046875"
"38092800","2255.078125","2255.078125","2255.078125"
"38109184","2262.25","2262.25","2262.25"
"38125568","2296.359375","2296.359375","2296.359375"
"38141952","2271.109375","2271.109375","2271.109375"
"38158336","2290.1875","2290.1875","2290.1875"
"38174720","2302.515625","2302.515625","2302.515625"
"38191104","2296.46875","2296.46875","2296.46875"
"38207488","2280.4765625","2280.4765625","2280.4765625"
"38223872","2278.9609375","2278.9609375","2278.9609375"
"38240256","2288.9296875","2288.9296875","2288.9296875"
"38256640","2311.7890625","2311.7890625","2311.7890625"
"38273024","2293.34375","2293.34375","2293.34375"
"38289408","2286.890625","2286.890625","2286.890625"
"38305792","2264.9453125","2264.9453125","2264.9453125"
"38322176","2260.3515625","2260.3515625","2260.3515625"
"38338560","2276.5703125","2276.5703125","2276.5703125"
"38354944","2243.8984375","2243.8984375","2243.8984375"
"38371328","2215.609375","2215.609375","2215.609375"
"38387712","2229.5625","2229.5625","2229.5625"
"38404096","2212.2734375","2212.2734375","2212.2734375"
"38420480","2224.6171875","2224.6171875","2224.6171875"
"38436864","2207.34375","2207.34375","2207.34375"
"38453248","2196.375","2196.375","2196.375"
"38469632","2215.9921875","2215.9921875","2215.9921875"
"38486016","2191.0546875","2191.0546875","2191.0546875"
"38502400","2218.5390625","2218.5390625","2218.5390625"
"38518784","2203.734375","2203.734375","2203.734375"
"38535168","2203.2109375","2203.2109375","2203.2109375"
"38551552","2183.265625","2183.265625","2183.265625"
"38567936","2184.84375","2184.84375","2184.84375"
"38584320","2139.1953125","2139.1953125","2139.1953125"
"38600704","2206.46875","2206.46875","2206.46875"
"38617088","2161.9765625","2161.9765625","2161.9765625"
"38633472","2175.8046875","2175.8046875","2175.8046875"
"38649856","2199.375","2199.375","2199.375"
"38666240","2175.1328125","2175.1328125","2175.1328125"
"38682624","2188.2421875","2188.2421875","2188.2421875"
"38699008","2214.75","2214.75","2214.75"
"38715392","2222.2109375","2222.2109375","2222.2109375"
"38731776","2201.8671875","2201.8671875","2201.8671875"
"38748160","2234.296875","2234.296875","2234.296875"
"38764544","2211.0859375","2211.0859375","2211.0859375"
"38780928","2176.546875","2176.546875","2176.546875"
"38797312","2169.7109375","2169.7109375","2169.7109375"
"38813696","2165.84375","2165.84375","2165.84375"
"38830080","2159.109375","2159.109375","2159.109375"
"38846464","2128.5703125","2128.5703125","2128.5703125"
"38862848","2110.6796875","2110.6796875","2110.6796875"
"38879232","2112.8359375","2112.8359375","2112.8359375"
"38895616","2104.7109375","2104.7109375","2104.7109375"
"38912000","2052.59375","2052.59375","2052.59375"
"38928384","2086.171875","2086.171875","2086.171875"
"38944768","2074.25","2074.25","2074.25"
"38961152","2052.8515625","2052.8515625","2052.8515625"
"38977536","2042.8984375","2042.8984375","2042.8984375"
"38993920","2058.4609375","2058.4609375","2058.4609375"
"39010304","2034.6015625","2034.6015625","2034.6015625"
"39026688","2018.84375","2018.84375","2018.84375"
"39043072","2018.4453125","2018.4453125","2018.4453125"
"39059456","2030.7734375","2030.7734375","2030.7734375"
"39075840","2050.7578125","2050.7578125","2050.7578125"
"39092224","2054.9453125","2054.9453125","2054.9453125"
"39108608","2073.5859375","2073.5859375","2073.5859375"
"39124992","2103.0234375","2103.0234375","2103.0234375"
"39141376","2129.6328125","2129.6328125","2129.6328125"
"39157760","2137.09375","2137.09375","2137.09375"
"39174144","2140.6328125","2140.6328125","2140.6328125"
"39190528","2146.5546875","2146.5546875","2146.5546875"
"39206912","2126.59375","2126.59375","2126.59375"
"39223296","2107.96875","2107.96875","2107.96875"
"39239680","2106.3984375","2106.3984375","2106.3984375"
"39256064","2130.265625","2130.265625","2130.265625"
"39272448","2128.4609375","2128.4609375","2128.4609375"
"39288832","2122.2421875","2122.2421875","2122.2421875"
"39305216","2141.796875","2141.796875","2141.796875"
"39321600","2199.5","2199.5","2199.5"
"39337984","2200.1015625","2200.1015625","2200.1015625"
"39354368","2166.28125","2166.28125","2166.28125"
"39370752","2180.609375","2180.609375","2180.609375"
"39387136","2121.8828125","2121.8828125","2121.8828125"
"39403520","2131.125","2131.125","2131.125"
"39419904","2104.296875","2104.296875","2104.296875"
"39436288","2093.078125","2093.078125","2093.078125"
"39452672","2157.4765625","2157.4765625","2157.4765625"
"39469056","2106.6875","2106.6875","2106.6875"
"39485440","2133.5625","2133.5625","2133.5625"
"39501824","2137.3125","2137.3125","2137.3125"
"39518208","2157.3515625","2157.3515625","2157.3515625"
"39534592","2164.9140625","2164.9140625","2164.9140625"
"39550976","2157.9375","2157.9375","2157.9375"
"39567360","2179.6953125","2179.6953125","2179.6953125"
"39583744","2155.0234375","2155.0234375","2155.0234375"
"39600128","2123.7578125","2123.7578125","2123.7578125"
"39616512","2168.9296875","2168.9296875","2168.9296875"
"39632896","2183.3125","2183.3125","2183.3125"
"39649280","2235.8828125","2235.8828125","2235.8828125"
"39665664","2228.921875","2228.921875","2228.921875"
"39682048","2252.515625","2252.515625","2252.515625"
"39698432","2255.7734375","2255.7734375","2255.7734375"
"39714816","2239.2890625","2239.2890625","2239.2890625"
"39731200","2193.5546875","2193.5546875","2193.5546875"
"39747584","2163.65625","2163.65625","2163.65625"
"39763968","2175.2578125","2175.2578125","2175.2578125"
"39780352","2168","2168","2168"
"39796736","2186.125","2186.125","2186.125"
"39813120","2175.0546875","2175.0546875","2175.0546875"
"39829504","2176.1875","2176.1875","2176.1875"
"39845888","2202.421875","2202.421875","2202.421875"
"39862272","2197.578125","2197.578125","2197.578125"
"39878656","2196.171875","2196.171875","2196.171875"
"39895040","2175.8125","2175.8125","2175.8125"
"39911424","2196.1796875","2196.1796875","2196.1796875"
"39927808","2180.703125","2180.703125","2180.703125"
"39944192","2136.671875","2136.671875","2136.671875"
"39960576","2151.921875","2151.921875","2151.921875"
"39976960","2218.53125","2218.53125","2218.53125"
"39993344","2250.3984375","2250.3984375","2250.3984375"
