"Step","TrajLen","StarGunner-v5__ppo - charts/traj_len__MIN","StarGunner-v5__ppo - charts/traj_len__MAX"
"36487168","3609.671875","3609.671875","3609.671875"
"36503552","3634.484375","3634.484375","3634.484375"
"36519936","3651.7109375","3651.7109375","3651.7109375"
"36536320","3652.5859375","3652.5859375","3652.5859375"
"36552704","3657.0625","3657.0625","3657.0625"
"36569088","3684.59375","3684.59375","3684.59375"
"36585472","3703.140625","3703.140625","3703.140625"
"36601856","3720.2265625","3720.2265625","3720.2265625"
"36618240","3706.046875","3706.046875","3706.046875"
"36634624","3713.890625","3713.890625","3713.890625"
"36651008","3710.546875","3710.546875","3710.546875"
"36667392","3718.3671875","3718.3671875","3718.3671875"
"36683776","3697.65625","3697.65625","3697.65625"
"36700160","3708.7109375","3708.7109375","3708.7109375"
"36716544","3712.3984375","3712.3984375","3712.3984375"
"36732928","3708.546875","3708.546875","3708.546875"
"36749312","3710.8203125","3710.8203125","3710.8203125"
"36765696","3734.6484375","3734.6484375","3734.6484375"
"36782080","3727.453125","3727.453125","3727.453125"
"36798464","3720.7734375","3720.7734375","3720.7734375"
"36814848","3739.6484375","3739.6484375","3739.6484375"
"36831232","3736.8359375","3736.8359375","3736.8359375"
"36847616","3740.7890625","3740.7890625","3740.7890625"
"36864000","3750.1484375","3750.1484375","3750.1484375"
"36880384","3734.0859375","3734.0859375","3734.0859375"
"36896768","3758.2265625","3758.2265625","3758.2265625"
"36913152","3734.8046875","3734.8046875","3734.8046875"
"36929536","3738.6484375","3738.6484375","3738.6484375"
"36945920","3746.59375","3746.59375","3746.59375"
"36962304","3714.6796875","3714.6796875","3714.6796875"
"36978688","3699.015625","3699.015625","3699.015625"
"36995072","3684.640625","3684.640625","3684.640625"
"37011456","3662.7421875","3662.7421875","3662.7421875"
"37027840","3652.0859375","3652.0859375","3652.0859375"
"37044224","3646.328125","3646.328125","3646.328125"
"37060608","3630.3359375","3630.3359375","3630.3359375"
"37076992","3614.9921875","3614.9921875","3614.9921875"
"37093376","3665.296875","3665.296875","3665.296875"
"37109760","3673.234375","3673.234375","3673.234375"
"37126144","3695.203125","3695.203125","3695.203125"
"37142528","3694.671875","3694.671875","3694.671875"
"37158912","3682.640625","3682.640625","3682.640625"
"37175296","3677.0703125","3677.0703125","3677.0703125"
"37191680","3676.34375","3676.34375","3676.34375"
"37208064","3669.4921875","3669.4921875","3669.4921875"
"37224448","3655.1484375","3655.1484375","3655.1484375"
"37240832","3639.1484375","3639.1484375","3639.1484375"
"37257216","3619.9921875","3619.9921875","3619.9921875"
"37273600","3612.21875","3612.21875","3612.21875"
"37289984","3591.6640625","3591.6640625","3591.6640625"
"37306368","3589.8359375","3589.8359375","3589.8359375"
"37322752","3603.0546875","3603.0546875","3603.0546875"
"37339136","3608.46875","3608.46875","3608.46875"
"37355520","3625.234375","3625.234375","3625.234375"
"37371904","3643.6171875","3643.6171875","3643.6171875"
"37388288","3643.4765625","3643.4765625","3643.4765625"
"37404672","3617.90625","3617.90625","3617.90625"
"37421056","3621.03125","3621.03125","3621.03125"
"37437440","3640.3671875","3640.3671875","3640.3671875"
"37453824","3656.4453125","3656.4453125","3656.4453125"
"37470208","3648.515625","3648.515625","3648.515625"
"37486592","3660.8828125","3660.8828125","3660.8828125"
"37502976","3683.546875","3683.546875","3683.546875"
"37519360","3671.03125","3671.03125","3671.03125"
"37535744","3678.515625","3678.515625","3678.515625"
"37552128","3684.65625","3684.65625","3684.65625"
"37568512","3682.3984375","3682.3984375","3682.3984375"
"37584896","3676.1015625","3676.1015625","3676.1015625"
"37601280","3674.0234375","3674.0234375","3674.0234375"
"37617664","3660.8359375","3660.8359375","3660.8359375"
"37634048","3666.5625","3666.5625","3666.5625"
"37650432","3683.140625","3683.140625","3683.140625"
"37666816","3673.03125","3673.03125","3673.03125"
"37683200","3686.1484375","3686.1484375","3686.1484375"
"37699584","3691.359375","3691.359375","3691.359375"
"37715968","3695.546875","3695.546875","3695.546875"
"37732352","3701.3203125","3701.3203125","3701.3203125"
"37748736","3743.8515625","3743.8515625","3743.8515625"
"37765120","3782.25","3782.25","3782.25"
"37781504","3785.3046875","3785.3046875","3785.3046875"
"37797888","3794.40625","3794.40625","3794.40625"
"37814272","3794.40625","3794.40625","3794.40625"
"37830656","3788.765625","3788.765625","3788.765625"
"37847040","3785.859375","3785.859375","3785.859375"
"37863424","3783.359375","3783.359375","3783.359375"
"37879808","3783.3671875","3783.3671875","3783.3671875"
"37896192","3790.375","3790.375","3790.375"
"37912576","3796.9375","3796.9375","3796.9375"
"37928960","3797.921875","3797.921875","3797.921875"
"37945344","3791.21875","3791.21875","3791.21875"
"37961728","3786.6015625","3786.6015625","3786.6015625"
"37978112","3807.1328125","3807.1328125","3807.1328125"
"37994496","3810.0078125","3810.0078125","3810.0078125"
"38010880","3831.4296875","3831.4296875","3831.4296875"
"38027264","3825.1171875","3825.1171875","3825.1171875"
"38043648","3817.8671875","3817.8671875","3817.8671875"
"38060032","3804.4765625","3804.4765625","3804.4765625"
"38076416","3809.03125","3809.03125","3809.03125"
"38092800","3801.2890625","3801.2890625","3801.2890625"
"38109184","3795.03125","3795.03125","3795.03125"
"38125568","3784.3828125","3784.3828125","3784.3828125"
"38141952","3792.875","3792.875","3792.875"
"38158336","3799.1640625","3799.1640625","3799.1640625"
"38174720","3809.2578125","3809.2578125","3809.2578125"
"38191104","3805.234375","3805.234375","3805.234375"
"38207488","3805.5546875","3805.5546875","3805.5546875"
"38223872","3796.7265625","3796.7265625","3796.7265625"
"38240256","3796.1796875","3796.1796875","3796.1796875"
"38256640","3780.2109375","3780.2109375","3780.2109375"
"38273024","3740.1015625","3740.1015625","3740.1015625"
"38289408","3709.3515625","3709.3515625","3709.3515625"
"38305792","3713.1328125","3713.1328125","3713.1328125"
"38322176","3720.140625","3720.140625","3720.140625"
"38338560","3723.890625","3723.890625","3723.890625"
"38354944","3737.7734375","3737.7734375","3737.7734375"
"38371328","3738.5625","3738.5625","3738.5625"
"38387712","3721.5546875","3721.5546875","3721.5546875"
"38404096","3712.609375","3712.609375","3712.609375"
"38420480","3704.796875","3704.796875","3704.796875"
"38436864","3684.828125","3684.828125","3684.828125"
"38453248","3685.3671875","3685.3671875","3685.3671875"
"38469632","3678.6484375","3678.6484375","3678.6484375"
"38486016","3674.4609375","3674.4609375","3674.4609375"
"38502400","3674.0078125","3674.0078125","3674.0078125"
"38518784","3661.78125","3661.78125","3661.78125"
"38535168","3659.2109375","3659.2109375","3659.2109375"
"38551552","3635.21875","3635.21875","3635.21875"
"38567936","3652.890625","3652.890625","3652.890625"
"38584320","3649.03125","3649.03125","3649.03125"
"38600704","3616.4375","3616.4375","3616.4375"
"38617088","3623.3828125","3623.3828125","3623.3828125"
"38633472","3614.234375","3614.234375","3614.234375"
"38649856","3615.2421875","3615.2421875","3615.2421875"
"38666240","3606.125","3606.125","3606.125"
"38682624","3607.53125","3607.53125","3607.53125"
"38699008","3617.53125","3617.53125","3617.53125"
"38715392","3630.3046875","3630.3046875","3630.3046875"
"38731776","3633.34375","3633.34375","3633.34375"
"38748160","3640.375","3640.375","3640.375"
"38764544","3657.796875","3657.796875","3657.796875"
"38780928","3653.546875","3653.546875","3653.546875"
"38797312","3642.8515625","3642.8515625","3642.8515625"
"38813696","3614.96875","3614.96875","3614.96875"
"38830080","3614.96875","3614.96875","3614.96875"
"38846464","3636.9375","3636.9375","3636.9375"
"38862848","3643.265625","3643.265625","3643.265625"
"38879232","3643.03125","3643.03125","3643.03125"
"38895616","3630.4765625","3630.4765625","3630.4765625"
"38912000","3629.8828125","3629.8828125","3629.8828125"
"38928384","3642.390625","3642.390625","3642.390625"
"38944768","3646.0390625","3646.0390625","3646.0390625"
"38961152","3647.59375","3647.59375","3647.59375"
"38977536","3647.8046875","3647.8046875","3647.8046875"
"38993920","3670.828125","3670.828125","3670.828125"
"39010304","3669.140625","3669.140625","3669.140625"
"39026688","3683.5703125","3683.5703125","3683.5703125"
"39043072","3695.40625","3695.40625","3695.40625"
"39059456","3701.0703125","3701.0703125","3701.0703125"
"39075840","3717.453125","3717.453125","3717.453125"
"39092224","3690.703125","3690.703125","3690.703125"
"39108608","3695.53125","3695.53125","3695.53125"
"39124992","3684.046875","3684.046875","3684.046875"
"39141376","3689.8828125","3689.8828125","3689.8828125"
"39157760","3710.8515625","3710.8515625","3710.8515625"
"39174144","3703.2109375","3703.2109375","3703.2109375"
"39190528","3707.8125","3707.8125","3707.8125"
"39206912","3707.0703125","3707.0703125","3707.0703125"
"39223296","3718.7734375","3718.7734375","3718.7734375"
"39239680","3699.296875","3699.296875","3699.296875"
"39256064","3708.2265625","3708.2265625","3708.2265625"
"39272448","3701.828125","3701.828125","3701.828125"
"39288832","3702.109375","3702.109375","3702.109375"
"39305216","3715.8046875","3715.8046875","3715.8046875"
"39321600","3686.7109375","3686.7109375","3686.7109375"
"39337984","3680.3203125","3680.3203125","3680.3203125"
"39354368","3682.3203125","3682.3203125","3682.3203125"
"39370752","3694.6171875","3694.6171875","3694.6171875"
"39387136","3736.1328125","3736.1328125","3736.1328125"
"39403520","3741.6015625","3741.6015625","3741.6015625"
"39419904","3738.6328125","3738.6328125","3738.6328125"
"39436288","3742.4609375","3742.4609375","3742.4609375"
"39452672","3748.46875","3748.46875","3748.46875"
"39469056","3775.984375","3775.984375","3775.984375"
"39485440","3788.3125","3788.3125","3788.3125"
"39501824","3776.984375","3776.984375","3776.984375"
"39518208","3786.59375","3786.59375","3786.59375"
"39534592","3793.171875","3793.171875","3793.171875"
"39550976","3793.171875","3793.171875","3793.171875"
"39567360","3814.2734375","3814.2734375","3814.2734375"
"39583744","3817.75","3817.75","3817.75"
"39600128","3817.9765625","3817.9765625","3817.9765625"
"39616512","3831.1484375","3831.1484375","3831.1484375"
"39632896","3841.1953125","3841.1953125","3841.1953125"
"39649280","3835.34375","3835.34375","3835.34375"
"39665664","3820.125","3820.125","3820.125"
"39682048","3799.2578125","3799.2578125","3799.2578125"
"39698432","3779.125","3779.125","3779.125"
"39714816","3786.9140625","3786.9140625","3786.9140625"
"39731200","3803.3828125","3803.3828125","3803.3828125"
"39747584","3799.6015625","3799.6015625","3799.6015625"
"39763968","3810.296875","3810.296875","3810.296875"
"39780352","3833.3671875","3833.3671875","3833.3671875"
"39796736","3846.2890625","3846.2890625","3846.2890625"
"39813120","3858.625","3858.625","3858.625"
"39829504","3848.1015625","3848.1015625","3848.1015625"
"39845888","3819.453125","3819.453125","3819.453125"
"39862272","3811.8515625","3811.8515625","3811.8515625"
"39878656","3799.25","3799.25","3799.25"
"39895040","3803.4765625","3803.4765625","3803.4765625"
"39911424","3788.3671875","3788.3671875","3788.3671875"
"39927808","3788.578125","3788.578125","3788.578125"
"39944192","3781.546875","3781.546875","3781.546875"
"39960576","3777.703125","3777.703125","3777.703125"
"39976960","3782.1484375","3782.1484375","3782.1484375"
"39993344","3801.375","3801.375","3801.375"
