"Step","TrajLen","StarGunner-v5__ppo_rnd_envpool - charts/traj_len__MIN","StarGunner-v5__ppo_rnd_envpool - charts/traj_len__MAX"
"36290560","2740.953125","2740.953125","2740.953125"
"36306944","2715.078125","2715.078125","2715.078125"
"36323328","2707.3125","2707.3125","2707.3125"
"36339712","2734.984375","2734.984375","2734.984375"
"36356096","2712.7578125","2712.7578125","2712.7578125"
"36372480","2675.3359375","2675.3359375","2675.3359375"
"36388864","2688.71875","2688.71875","2688.71875"
"36405248","2679.6484375","2679.6484375","2679.6484375"
"36421632","2696.703125","2696.703125","2696.703125"
"36438016","2672.9765625","2672.9765625","2672.9765625"
"36454400","2679.5703125","2679.5703125","2679.5703125"
"36470784","2707.6875","2707.6875","2707.6875"
"36487168","2685.1328125","2685.1328125","2685.1328125"
"36503552","2698.09375","2698.09375","2698.09375"
"36519936","2679.359375","2679.359375","2679.359375"
"36536320","2617.9453125","2617.9453125","2617.9453125"
"36552704","2618.8515625","2618.8515625","2618.8515625"
"36569088","2598.5078125","2598.5078125","2598.5078125"
"36585472","2600.15625","2600.15625","2600.15625"
"36601856","2618.8515625","2618.8515625","2618.8515625"
"36618240","2585.8359375","2585.8359375","2585.8359375"
"36634624","2637.6484375","2637.6484375","2637.6484375"
"36651008","2639.578125","2639.578125","2639.578125"
"36667392","2573.96875","2573.96875","2573.96875"
"36683776","2647.6796875","2647.6796875","2647.6796875"
"36700160","2651.25","2651.25","2651.25"
"36716544","2662.2734375","2662.2734375","2662.2734375"
"36732928","2653.46875","2653.46875","2653.46875"
"36749312","2616.0546875","2616.0546875","2616.0546875"
"36765696","2628.078125","2628.078125","2628.078125"
"36782080","2650.4765625","2650.4765625","2650.4765625"
"36798464","2657.6875","2657.6875","2657.6875"
"36814848","2618.8125","2618.8125","2618.8125"
"36831232","2598.6953125","2598.6953125","2598.6953125"
"36847616","2587.4921875","2587.4921875","2587.4921875"
"36864000","2592.1796875","2592.1796875","2592.1796875"
"36880384","2635.5625","2635.5625","2635.5625"
"36896768","2674.8359375","2674.8359375","2674.8359375"
"36913152","2704.3359375","2704.3359375","2704.3359375"
"36929536","2715.90625","2715.90625","2715.90625"
"36945920","2693.671875","2693.671875","2693.671875"
"36962304","2699.3046875","2699.3046875","2699.3046875"
"36978688","2650.1640625","2650.1640625","2650.1640625"
"36995072","2617.078125","2617.078125","2617.078125"
"37011456","2605","2605","2605"
"37027840","2594.5","2594.5","2594.5"
"37044224","2589.4140625","2589.4140625","2589.4140625"
"37060608","2573.3515625","2573.3515625","2573.3515625"
"37076992","2597.3828125","2597.3828125","2597.3828125"
"37093376","2634.640625","2634.640625","2634.640625"
"37109760","2625.1171875","2625.1171875","2625.1171875"
"37126144","2613.5703125","2613.5703125","2613.5703125"
"37142528","2604","2604","2604"
"37158912","2652.125","2652.125","2652.125"
"37175296","2648.21875","2648.21875","2648.21875"
"37191680","2698.9296875","2698.9296875","2698.9296875"
"37208064","2754.15625","2754.15625","2754.15625"
"37224448","2755.65625","2755.65625","2755.65625"
"37240832","2797.3828125","2797.3828125","2797.3828125"
"37257216","2816.8359375","2816.8359375","2816.8359375"
"37273600","2817.6875","2817.6875","2817.6875"
"37289984","2829.6015625","2829.6015625","2829.6015625"
"37306368","2852.6953125","2852.6953125","2852.6953125"
"37322752","2828.9453125","2828.9453125","2828.9453125"
"37339136","2821.7734375","2821.7734375","2821.7734375"
"37355520","2854.953125","2854.953125","2854.953125"
"37371904","2883.5078125","2883.5078125","2883.5078125"
"37388288","2902.1171875","2902.1171875","2902.1171875"
"37404672","2896.875","2896.875","2896.875"
"37421056","2925.8046875","2925.8046875","2925.8046875"
"37437440","3025.484375","3025.484375","3025.484375"
"37453824","3097.3671875","3097.3671875","3097.3671875"
"37470208","3099.0546875","3099.0546875","3099.0546875"
"37486592","3105.46875","3105.46875","3105.46875"
"37502976","3094.21875","3094.21875","3094.21875"
"37519360","3135.296875","3135.296875","3135.296875"
"37535744","3176.6953125","3176.6953125","3176.6953125"
"37552128","3162.65625","3162.65625","3162.65625"
"37568512","3158.375","3158.375","3158.375"
"37584896","3184.46875","3184.46875","3184.46875"
"37601280","3210.5859375","3210.5859375","3210.5859375"
"37617664","3215.84375","3215.84375","3215.84375"
"37634048","3238.3359375","3238.3359375","3238.3359375"
"37650432","3198.53125","3198.53125","3198.53125"
"37666816","3179.8984375","3179.8984375","3179.8984375"
"37683200","3144.96875","3144.96875","3144.96875"
"37699584","3149.40625","3149.40625","3149.40625"
"37715968","3139.6640625","3139.6640625","3139.6640625"
"37732352","3134.625","3134.625","3134.625"
"37748736","3133.7890625","3133.7890625","3133.7890625"
"37765120","3189.7890625","3189.7890625","3189.7890625"
"37781504","3139.703125","3139.703125","3139.703125"
"37797888","3155.671875","3155.671875","3155.671875"
"37814272","3140.5234375","3140.5234375","3140.5234375"
"37830656","3048.0625","3048.0625","3048.0625"
"37847040","3018.6484375","3018.6484375","3018.6484375"
"37863424","3047.234375","3047.234375","3047.234375"
"37879808","2982.6875","2982.6875","2982.6875"
"37896192","2976.8125","2976.8125","2976.8125"
"37912576","3007.6015625","3007.6015625","3007.6015625"
"37928960","3037.8203125","3037.8203125","3037.8203125"
"37945344","2998.875","2998.875","2998.875"
"37961728","2951.3359375","2951.3359375","2951.3359375"
"37978112","2963.5859375","2963.5859375","2963.5859375"
"37994496","2946.4140625","2946.4140625","2946.4140625"
"38010880","2941.8984375","2941.8984375","2941.8984375"
"38027264","2917.9296875","2917.9296875","2917.9296875"
"38043648","2925.734375","2925.734375","2925.734375"
"38060032","2959.34375","2959.34375","2959.34375"
"38076416","2952.421875","2952.421875","2952.421875"
"38092800","2922.796875","2922.796875","2922.796875"
"38109184","2932.109375","2932.109375","2932.109375"
"38125568","2945.7421875","2945.7421875","2945.7421875"
"38141952","2891.5","2891.5","2891.5"
"38158336","2902.0078125","2902.0078125","2902.0078125"
"38174720","2921.6484375","2921.6484375","2921.6484375"
"38191104","2873.953125","2873.953125","2873.953125"
"38207488","2917.5390625","2917.5390625","2917.5390625"
"38223872","2955.671875","2955.671875","2955.671875"
"38240256","2980.6171875","2980.6171875","2980.6171875"
"38256640","2934.9375","2934.9375","2934.9375"
"38273024","2924.609375","2924.609375","2924.609375"
"38289408","2821.6328125","2821.6328125","2821.6328125"
"38305792","2878.0546875","2878.0546875","2878.0546875"
"38322176","2923.1875","2923.1875","2923.1875"
"38338560","2931.7890625","2931.7890625","2931.7890625"
"38354944","2920.3203125","2920.3203125","2920.3203125"
"38371328","2913.75","2913.75","2913.75"
"38387712","2954.0859375","2954.0859375","2954.0859375"
"38404096","2946.234375","2946.234375","2946.234375"
"38420480","2947.109375","2947.109375","2947.109375"
"38436864","2963.9375","2963.9375","2963.9375"
"38453248","2963.28125","2963.28125","2963.28125"
"38469632","2919.796875","2919.796875","2919.796875"
"38486016","2911.25","2911.25","2911.25"
"38502400","2904.5703125","2904.5703125","2904.5703125"
"38518784","2927.765625","2927.765625","2927.765625"
"38535168","2964.7109375","2964.7109375","2964.7109375"
"38551552","2908.3671875","2908.3671875","2908.3671875"
"38567936","2926","2926","2926"
"38584320","2907.390625","2907.390625","2907.390625"
"38600704","2908.71875","2908.71875","2908.71875"
"38617088","2902.328125","2902.328125","2902.328125"
"38633472","2924.296875","2924.296875","2924.296875"
"38649856","2987.9375","2987.9375","2987.9375"
"38666240","3057.390625","3057.390625","3057.390625"
"38682624","3053.7578125","3053.7578125","3053.7578125"
"38699008","3019.609375","3019.609375","3019.609375"
"38715392","3003.6484375","3003.6484375","3003.6484375"
"38731776","2963.21875","2963.21875","2963.21875"
"38748160","2975.078125","2975.078125","2975.078125"
"38764544","2960.2578125","2960.2578125","2960.2578125"
"38780928","2985.34375","2985.34375","2985.34375"
"38797312","2976.3828125","2976.3828125","2976.3828125"
"38813696","2970.65625","2970.65625","2970.65625"
"38830080","3013.2421875","3013.2421875","3013.2421875"
"38846464","3008.4921875","3008.4921875","3008.4921875"
"38862848","3017.1015625","3017.1015625","3017.1015625"
"38879232","3019.8828125","3019.8828125","3019.8828125"
"38895616","3057.3984375","3057.3984375","3057.3984375"
"38912000","3071.59375","3071.59375","3071.59375"
"38928384","3036.7578125","3036.7578125","3036.7578125"
"38944768","3073.2265625","3073.2265625","3073.2265625"
"38961152","3076.78125","3076.78125","3076.78125"
"38977536","3106.5546875","3106.5546875","3106.5546875"
"38993920","3099.8671875","3099.8671875","3099.8671875"
"39010304","3155.3203125","3155.3203125","3155.3203125"
"39026688","3121.3203125","3121.3203125","3121.3203125"
"39043072","3133.515625","3133.515625","3133.515625"
"39059456","3106.703125","3106.703125","3106.703125"
"39075840","3122.421875","3122.421875","3122.421875"
"39092224","3114.4140625","3114.4140625","3114.4140625"
"39108608","3116.8203125","3116.8203125","3116.8203125"
"39124992","3114.015625","3114.015625","3114.015625"
"39141376","3095.0625","3095.0625","3095.0625"
"39157760","3135.6484375","3135.6484375","3135.6484375"
"39174144","3144.3515625","3144.3515625","3144.3515625"
"39190528","3144.8984375","3144.8984375","3144.8984375"
"39206912","3149.8671875","3149.8671875","3149.8671875"
"39223296","3120.859375","3120.859375","3120.859375"
"39239680","3122.34375","3122.34375","3122.34375"
"39256064","3164.109375","3164.109375","3164.109375"
"39272448","3167.1171875","3167.1171875","3167.1171875"
"39288832","3165.078125","3165.078125","3165.078125"
"39305216","3199.90625","3199.90625","3199.90625"
"39321600","3146.171875","3146.171875","3146.171875"
"39337984","3166.8203125","3166.8203125","3166.8203125"
"39354368","3159.1796875","3159.1796875","3159.1796875"
"39370752","3125.390625","3125.390625","3125.390625"
"39387136","3168.3359375","3168.3359375","3168.3359375"
"39403520","3106.6796875","3106.6796875","3106.6796875"
"39419904","3088.671875","3088.671875","3088.671875"
"39436288","3079.1484375","3079.1484375","3079.1484375"
"39452672","3092.1953125","3092.1953125","3092.1953125"
"39469056","3104.5625","3104.5625","3104.5625"
"39485440","3152.3671875","3152.3671875","3152.3671875"
"39501824","3140.546875","3140.546875","3140.546875"
"39518208","3128.2734375","3128.2734375","3128.2734375"
"39534592","3085.0703125","3085.0703125","3085.0703125"
"39550976","3110.765625","3110.765625","3110.765625"
"39567360","3067.328125","3067.328125","3067.328125"
"39583744","3096.1796875","3096.1796875","3096.1796875"
"39600128","3005.3828125","3005.3828125","3005.3828125"
"39616512","3014.8828125","3014.8828125","3014.8828125"
"39632896","2952.09375","2952.09375","2952.09375"
"39649280","2933.203125","2933.203125","2933.203125"
